test_id,clone_code_id,desired_base_code_id,clone_language,clone_task,clone_type,clone_sub_type,similarity_score,base_code_id,base_language,base_task,base_domain,base_subdomain
onb81_1_4_1,onb81_1_4,onb81,python,Approximate equality,T1,Different Formatting,0.9689251,r7zgq,python,Abstract type,Programming Concepts,Data Structures
onb81_1_4_2,onb81_1_4,onb81,python,Approximate equality,T1,Different Formatting,0.96604466,c279q,python,Amicable pairs,Mathematics,Number Theory
onb81_1_4_3,onb81_1_4,onb81,python,Approximate equality,T1,Different Formatting,0.96557605,o781,python,Archimedean spiral,Mathematics,Geometry
onb81_1_4_4,onb81_1_4,onb81,python,Approximate equality,T1,Different Formatting,0.95994675,xsqwr,python,Anagrams,Programming Concepts,String Operations
onb81_1_4_5,onb81_1_4,onb81,python,Approximate equality,T1,Different Formatting,0.95992315,q0oxi,python,Active Directory/Search for a user,Networking,Directory Services
onb81_2_1_1,onb81_2_1,onb81,python,Approximate equality,T2,Different Variable Names,0.9710012,r7zgq,python,Abstract type,Programming Concepts,Data Structures
onb81_2_1_2,onb81_2_1,onb81,python,Approximate equality,T2,Different Variable Names,0.9684719,o781,python,Archimedean spiral,Mathematics,Geometry
onb81_2_1_3,onb81_2_1,onb81,python,Approximate equality,T2,Different Variable Names,0.96817124,c279q,python,Amicable pairs,Mathematics,Number Theory
onb81_2_1_4,onb81_2_1,onb81,python,Approximate equality,T2,Different Variable Names,0.9637015,q0oxi,python,Active Directory/Search for a user,Networking,Directory Services
onb81_2_1_5,onb81_2_1,onb81,python,Approximate equality,T2,Different Variable Names,0.96273446,xsqwr,python,Anagrams,Programming Concepts,String Operations
onb81_2_2_1,onb81_2_2,onb81,python,Approximate equality,T2,Different Data Types,0.97197056,o781,python,Archimedean spiral,Mathematics,Geometry
onb81_2_2_2,onb81_2_2,onb81,python,Approximate equality,T2,Different Data Types,0.9659089,r7zgq,python,Abstract type,Programming Concepts,Data Structures
onb81_2_2_3,onb81_2_2,onb81,python,Approximate equality,T2,Different Data Types,0.9629672,z4tt,python,100 doors,Game Development,Puzzles
onb81_2_2_4,onb81_2_2,onb81,python,Approximate equality,T2,Different Data Types,0.96228486,xsqwr,python,Anagrams,Programming Concepts,String Operations
onb81_2_2_5,onb81_2_2,onb81,python,Approximate equality,T2,Different Data Types,0.9606552,6y03w,python,Ackermann function,Mathematics,Algorithms
onb81_2_3_1,onb81_2_3,onb81,python,Approximate equality,T2,Different Function Names,0.99229574,onb81,python,Approximate equality,Mathematics,Numerical Methods
onb81_2_3_2,onb81_2_3,onb81,python,Approximate equality,T2,Different Function Names,0.9750751,dfwn1,python,"Abundant, deficient and perfect number classifications",Mathematics,Number Theory
onb81_2_3_3,onb81_2_3,onb81,python,Approximate equality,T2,Different Function Names,0.9734045,ymi6q,python,Align columns,Programming Concepts,Text Processing
onb81_2_3_4,onb81_2_3,onb81,python,Approximate equality,T2,Different Function Names,0.97193795,p1gbm,python,Accumulator factory,Programming Concepts,Functional Programming
onb81_2_3_5,onb81_2_3,onb81,python,Approximate equality,T2,Different Function Names,0.9713687,nf6iz,python,Almost prime,Mathematics,Number Theory
onb81_3_1_1,onb81_3_1,onb81,python,Approximate equality,T3,Added Statements,0.97413725,c279q,python,Amicable pairs,Mathematics,Number Theory
onb81_3_1_2,onb81_3_1,onb81,python,Approximate equality,T3,Added Statements,0.97256714,r7zgq,python,Abstract type,Programming Concepts,Data Structures
onb81_3_1_3,onb81_3_1,onb81,python,Approximate equality,T3,Added Statements,0.97082335,o781,python,Archimedean spiral,Mathematics,Geometry
onb81_3_1_4,onb81_3_1,onb81,python,Approximate equality,T3,Added Statements,0.9689717,q0oxi,python,Active Directory/Search for a user,Networking,Directory Services
onb81_3_1_5,onb81_3_1,onb81,python,Approximate equality,T3,Added Statements,0.9669582,nf6iz,python,Almost prime,Mathematics,Number Theory
onb81_3_2_1,onb81_3_2,onb81,python,Approximate equality,T3,Removed Statements,0.9746301,r7zgq,python,Abstract type,Programming Concepts,Data Structures
onb81_3_2_2,onb81_3_2,onb81,python,Approximate equality,T3,Removed Statements,0.97389895,c279q,python,Amicable pairs,Mathematics,Number Theory
onb81_3_2_3,onb81_3_2,onb81,python,Approximate equality,T3,Removed Statements,0.9738534,o781,python,Archimedean spiral,Mathematics,Geometry
onb81_3_2_4,onb81_3_2,onb81,python,Approximate equality,T3,Removed Statements,0.9692897,xsqwr,python,Anagrams,Programming Concepts,String Operations
onb81_3_2_5,onb81_3_2,onb81,python,Approximate equality,T3,Removed Statements,0.9688694,q0oxi,python,Active Directory/Search for a user,Networking,Directory Services
onb81_3_3_1,onb81_3_3,onb81,python,Approximate equality,T3,Reordered Statements,0.9773334,o781,python,Archimedean spiral,Mathematics,Geometry
onb81_3_3_2,onb81_3_3,onb81,python,Approximate equality,T3,Reordered Statements,0.97069275,r7zgq,python,Abstract type,Programming Concepts,Data Structures
onb81_3_3_3,onb81_3_3,onb81,python,Approximate equality,T3,Reordered Statements,0.96973604,c279q,python,Amicable pairs,Mathematics,Number Theory
onb81_3_3_4,onb81_3_3,onb81,python,Approximate equality,T3,Reordered Statements,0.9690727,z4tt,python,100 doors,Game Development,Puzzles
onb81_3_3_5,onb81_3_3,onb81,python,Approximate equality,T3,Reordered Statements,0.96893084,xsqwr,python,Anagrams,Programming Concepts,String Operations
onb81_3_4_1,onb81_3_4,onb81,python,Approximate equality,T3,Control Flow Modifications,0.98991466,c279q,python,Amicable pairs,Mathematics,Number Theory
onb81_3_4_2,onb81_3_4,onb81,python,Approximate equality,T3,Control Flow Modifications,0.98723435,nf6iz,python,Almost prime,Mathematics,Number Theory
onb81_3_4_3,onb81_3_4,onb81,python,Approximate equality,T3,Control Flow Modifications,0.9869155,36bzc,python,9 billion names of God the integer,Mathematics,Number Theory
onb81_3_4_4,onb81_3_4,onb81,python,Approximate equality,T3,Control Flow Modifications,0.9837842,1a6pc,python,4-rings or 4-squares puzzle,Game Development,Puzzles
onb81_3_4_5,onb81_3_4,onb81,python,Approximate equality,T3,Control Flow Modifications,0.9819286,s82q9,python,Apply a callback to an array,Programming Concepts,Functions
onb81_4_1_1,onb81_4_1,onb81,python,Approximate equality,T4,Same Language,0.9834803,c279q,python,Amicable pairs,Mathematics,Number Theory
onb81_4_1_2,onb81_4_1,onb81,python,Approximate equality,T4,Same Language,0.98191214,nf6iz,python,Almost prime,Mathematics,Number Theory
onb81_4_1_3,onb81_4_1,onb81,python,Approximate equality,T4,Same Language,0.9818799,dfwn1,python,"Abundant, deficient and perfect number classifications",Mathematics,Number Theory
onb81_4_1_4,onb81_4_1,onb81,python,Approximate equality,T4,Same Language,0.9803995,o781,python,Archimedean spiral,Mathematics,Geometry
onb81_4_1_5,onb81_4_1,onb81,python,Approximate equality,T4,Same Language,0.9803211,36bzc,python,9 billion names of God the integer,Mathematics,Number Theory
onb81_4_2_1,onb81_4_2,onb81,go,Approximate equality,T4,Different Language,0.97352517,ymi6q,python,Align columns,Programming Concepts,Text Processing
onb81_4_2_2,onb81_4_2,onb81,go,Approximate equality,T4,Different Language,0.9710067,mclyh,python,Active Directory/Connect,Networking,Directory Services
onb81_4_2_3,onb81_4_2,onb81,go,Approximate equality,T4,Different Language,0.9704182,q0oxi,python,Active Directory/Search for a user,Networking,Directory Services
onb81_4_2_4,onb81_4_2,onb81,go,Approximate equality,T4,Different Language,0.9691477,8i80o,python,AKS test for primes,Mathematics,Number Theory
onb81_4_2_5,onb81_4_2,onb81,go,Approximate equality,T4,Different Language,0.96648204,nf6iz,python,Almost prime,Mathematics,Number Theory
onb81_4_2_1,onb81_4_2,onb81,java,Approximate equality,T4,Different Language,0.9801913,id9of,python,Animate a pendulum,Game Development,Physics Simulations
onb81_4_2_2,onb81_4_2,onb81,java,Approximate equality,T4,Different Language,0.979262,2vilz,python,"Abbreviations, easy",Programming Concepts,Text Processing
onb81_4_2_3,onb81_4_2,onb81,java,Approximate equality,T4,Different Language,0.9781012,clr9q,python,15 puzzle game,Game Development,Puzzles
onb81_4_2_4,onb81_4_2,onb81,java,Approximate equality,T4,Different Language,0.97774565,v5a29,python,Animation,Game Development,Graphics
onb81_4_2_5,onb81_4_2,onb81,java,Approximate equality,T4,Different Language,0.9776694,1a6pc,python,4-rings or 4-squares puzzle,Game Development,Puzzles
onb81_4_2_1,onb81_4_2,onb81,ruby,Approximate equality,T4,Different Language,0.98928595,7jzrm,python,Abelian sandpile model/Identity,Mathematics,Automata
onb81_4_2_2,onb81_4_2,onb81,ruby,Approximate equality,T4,Different Language,0.98588055,g774h,python,Aliquot sequence classifications,Mathematics,Number Theory
onb81_4_2_3,onb81_4_2,onb81,ruby,Approximate equality,T4,Different Language,0.9854263,vu129,python,100 prisoners,Game Development,Puzzles
onb81_4_2_4,onb81_4_2,onb81,ruby,Approximate equality,T4,Different Language,0.9849491,08hsq,python,Abelian sandpile model,Mathematics,Automata
onb81_4_2_5,onb81_4_2,onb81,ruby,Approximate equality,T4,Different Language,0.9841416,id9of,python,Animate a pendulum,Game Development,Physics Simulations
3jzc_1_1_1,3jzc_1_1,3jzc,python,Arbitrary-precision integers (included),T1,Identical Clone,0.9999998,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_1_1_2,3jzc_1_1,3jzc,python,Arbitrary-precision integers (included),T1,Identical Clone,0.9751717,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_1_1_3,3jzc_1_1,3jzc,python,Arbitrary-precision integers (included),T1,Identical Clone,0.9743151,p1gbm,python,Accumulator factory,Programming Concepts,Functional Programming
3jzc_1_1_4,3jzc_1_1,3jzc,python,Arbitrary-precision integers (included),T1,Identical Clone,0.97390306,dfwn1,python,"Abundant, deficient and perfect number classifications",Mathematics,Number Theory
3jzc_1_1_5,3jzc_1_1,3jzc,python,Arbitrary-precision integers (included),T1,Identical Clone,0.9723161,z4tt,python,100 doors,Game Development,Puzzles
3jzc_1_2_1,3jzc_1_2,3jzc,python,Arbitrary-precision integers (included),T1,Different Whitespaces,0.9851316,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_1_2_2,3jzc_1_2,3jzc,python,Arbitrary-precision integers (included),T1,Different Whitespaces,0.9830301,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_1_2_3,3jzc_1_2,3jzc,python,Arbitrary-precision integers (included),T1,Different Whitespaces,0.97942877,6y03w,python,Ackermann function,Mathematics,Algorithms
3jzc_1_2_4,3jzc_1_2,3jzc,python,Arbitrary-precision integers (included),T1,Different Whitespaces,0.97673404,z4tt,python,100 doors,Game Development,Puzzles
3jzc_1_2_5,3jzc_1_2,3jzc,python,Arbitrary-precision integers (included),T1,Different Whitespaces,0.97499335,o781,python,Archimedean spiral,Mathematics,Geometry
3jzc_1_3_1,3jzc_1_3,3jzc,python,Arbitrary-precision integers (included),T1,Different Comments,0.98789954,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_1_3_2,3jzc_1_3,3jzc,python,Arbitrary-precision integers (included),T1,Different Comments,0.9801499,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_1_3_3,3jzc_1_3,3jzc,python,Arbitrary-precision integers (included),T1,Different Comments,0.97557074,z4tt,python,100 doors,Game Development,Puzzles
3jzc_1_3_4,3jzc_1_3,3jzc,python,Arbitrary-precision integers (included),T1,Different Comments,0.9747867,6y03w,python,Ackermann function,Mathematics,Algorithms
3jzc_1_3_5,3jzc_1_3,3jzc,python,Arbitrary-precision integers (included),T1,Different Comments,0.9704666,o781,python,Archimedean spiral,Mathematics,Geometry
3jzc_1_4_1,3jzc_1_4,3jzc,python,Arbitrary-precision integers (included),T1,Different Formatting,0.9982356,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_1_4_2,3jzc_1_4,3jzc,python,Arbitrary-precision integers (included),T1,Different Formatting,0.9760253,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_1_4_3,3jzc_1_4,3jzc,python,Arbitrary-precision integers (included),T1,Different Formatting,0.9754878,z4tt,python,100 doors,Game Development,Puzzles
3jzc_1_4_4,3jzc_1_4,3jzc,python,Arbitrary-precision integers (included),T1,Different Formatting,0.97543204,p1gbm,python,Accumulator factory,Programming Concepts,Functional Programming
3jzc_1_4_5,3jzc_1_4,3jzc,python,Arbitrary-precision integers (included),T1,Different Formatting,0.974669,dfwn1,python,"Abundant, deficient and perfect number classifications",Mathematics,Number Theory
3jzc_2_1_1,3jzc_2_1,3jzc,python,Arbitrary-precision integers (included),T2,Different Variable Names,0.9892084,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_2_1_2,3jzc_2_1,3jzc,python,Arbitrary-precision integers (included),T2,Different Variable Names,0.9819193,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_2_1_3,3jzc_2_1,3jzc,python,Arbitrary-precision integers (included),T2,Different Variable Names,0.9738467,z4tt,python,100 doors,Game Development,Puzzles
3jzc_2_1_4,3jzc_2_1,3jzc,python,Arbitrary-precision integers (included),T2,Different Variable Names,0.9728544,6y03w,python,Ackermann function,Mathematics,Algorithms
3jzc_2_1_5,3jzc_2_1,3jzc,python,Arbitrary-precision integers (included),T2,Different Variable Names,0.9692056,9c3mf,python,Address of a variable,Programming Concepts,Memory Management
3jzc_2_2_1,3jzc_2_2,3jzc,python,Arbitrary-precision integers (included),T2,Different Data Types,0.9885696,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_2_2_2,3jzc_2_2,3jzc,python,Arbitrary-precision integers (included),T2,Different Data Types,0.9775723,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_2_2_3,3jzc_2_2,3jzc,python,Arbitrary-precision integers (included),T2,Different Data Types,0.975155,z4tt,python,100 doors,Game Development,Puzzles
3jzc_2_2_4,3jzc_2_2,3jzc,python,Arbitrary-precision integers (included),T2,Different Data Types,0.9727022,6y03w,python,Ackermann function,Mathematics,Algorithms
3jzc_2_2_5,3jzc_2_2,3jzc,python,Arbitrary-precision integers (included),T2,Different Data Types,0.970605,ymi6q,python,Align columns,Programming Concepts,Text Processing
3jzc_2_3_1,3jzc_2_3,3jzc,python,Arbitrary-precision integers (included),T2,Different Function Names,0.9889514,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_2_3_2,3jzc_2_3,3jzc,python,Arbitrary-precision integers (included),T2,Different Function Names,0.98059237,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_2_3_3,3jzc_2_3,3jzc,python,Arbitrary-precision integers (included),T2,Different Function Names,0.9742254,6y03w,python,Ackermann function,Mathematics,Algorithms
3jzc_2_3_4,3jzc_2_3,3jzc,python,Arbitrary-precision integers (included),T2,Different Function Names,0.97399145,z4tt,python,100 doors,Game Development,Puzzles
3jzc_2_3_5,3jzc_2_3,3jzc,python,Arbitrary-precision integers (included),T2,Different Function Names,0.9705567,o781,python,Archimedean spiral,Mathematics,Geometry
3jzc_3_1_1,3jzc_3_1,3jzc,python,Arbitrary-precision integers (included),T3,Added Statements,0.99143493,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_3_1_2,3jzc_3_1,3jzc,python,Arbitrary-precision integers (included),T3,Added Statements,0.97652924,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_3_1_3,3jzc_3_1,3jzc,python,Arbitrary-precision integers (included),T3,Added Statements,0.97413075,z4tt,python,100 doors,Game Development,Puzzles
3jzc_3_1_4,3jzc_3_1,3jzc,python,Arbitrary-precision integers (included),T3,Added Statements,0.97377133,6y03w,python,Ackermann function,Mathematics,Algorithms
3jzc_3_1_5,3jzc_3_1,3jzc,python,Arbitrary-precision integers (included),T3,Added Statements,0.9703226,rj8gq,python,Anonymous recursion,Programming Concepts,Recursion
3jzc_3_2_1,3jzc_3_2,3jzc,python,Arbitrary-precision integers (included),T3,Removed Statements,0.98469245,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_3_2_2,3jzc_3_2,3jzc,python,Arbitrary-precision integers (included),T3,Removed Statements,0.9790422,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_3_2_3,3jzc_3_2,3jzc,python,Arbitrary-precision integers (included),T3,Removed Statements,0.9742527,6y03w,python,Ackermann function,Mathematics,Algorithms
3jzc_3_2_4,3jzc_3_2,3jzc,python,Arbitrary-precision integers (included),T3,Removed Statements,0.97137475,9c3mf,python,Address of a variable,Programming Concepts,Memory Management
3jzc_3_2_5,3jzc_3_2,3jzc,python,Arbitrary-precision integers (included),T3,Removed Statements,0.9711816,z4tt,python,100 doors,Game Development,Puzzles
3jzc_3_3_1,3jzc_3_3,3jzc,python,Arbitrary-precision integers (included),T3,Reordered Statements,0.98789954,3jzc,python,Arbitrary-precision integers (included),Mathematics,Arithmetic
3jzc_3_3_2,3jzc_3_3,3jzc,python,Arbitrary-precision integers (included),T3,Reordered Statements,0.9801499,jhq7p,python,A+B,Mathematics,Arithmetic
3jzc_3_3_3,3jzc_3_3,3jzc,python,Arbitrary-precision integers (included),T3,Reordered Statements,0.97557074,z4tt,python,100 doors,Game Development,Puzzles
